id,Statement,Label
33366,‘Country is standing at crossroads in seventh year’: Congress on Modi govt’s six years in office,TRUE
33367,"‘State failed to protect lives of poor labourers onboard trains,’ says NHRC; sends notices to Gujarat, Bihar, Railways",TRUE
33368,Pakistan violates ceasefire in J-K’s Poonch district; two terrorists neutralised in an ongoing firing in Kulgam,TRUE
33369,PM Modi’s letter to nation mentions ‘tremendous suffering’ of migrants amid Coronavirus crisis,TRUE
33370,Andhra High Court overrules Jagan Reddy govt’s order; reinstates State Election Commissioner,TRUE
33371,‘Tell India exactly what’s happening’: Rahul Gandhi to Govt amid standoff with China,TRUE
33372,"Body of migrant worker ‘found in toilet of Shramik Special train’ in UP; none reported incident, clarifies Railways",TRUE
33373,‘No need for third-party intervention’: China rejects Trump’s offer to ‘mediate’ on border row with India,TRUE
33374,"With ‘gross violation’ of rights, state has failed to protect the poor: NHRC on migrant crisis",TRUE
33375,‘Prelude to complete autocracy’: Congress slams Centre for ‘prophets of doom’ statement in SC,TRUE
33376,"Sprayers from UK, drones, Regional Control Rooms: Govt’s preparedness for Locust control",TRUE
33377,BJP MP Gautam Gambhir’s father’s SUV stolen amid lockdown in Delhi,TRUE
33378,"With biggest one-day spike of 7,466 Coronavirus cases, India is 9th worst-hit nation; crosses China’s death toll",TRUE
33379,"Donald Trump reiterates offer to ‘mediate’ on India-China border dispute, says PM Modi ‘not in good mood’",TRUE
33380,‘Civilisational Connect’: 9th century Shiv Linga found in Vietnam,TRUE
33381,‘Why not try yourself’: Mamata told Amit Shah on being criticised for failing to handle migrant crisis,TRUE
33382,"91 lakh migrants moved since May 1, Centre tells SC, quips ‘Prophets of Doom’ spreading negativity",TRUE
33383,"Foiled Pulwama car bomb attack ‘joint JeM-Hizbul op’; 20 CRPF vehicles target, suspect security forces",TRUE
33384,Jaipur residents urge state government to do ‘surgical strike’ on locusts as insects swathe city,TRUE
33385,Centre playing vendetta politics: Student leaders condemn activists’ arrest amid pandemic,TRUE
33386,"‘Super spreader’: Kerala slams Centre over sending trains ‘without intimation’, terms it ‘anarchy in pandemic times’",TRUE
33387,"‘Scale up battle preparedness’: Xi Jinping to Chinese military amid tensions with India, US",TRUE
33388,Six lanes in Delhi’s Narela sealed after Covid cases emerge,TRUE
33389,Supreme Court takes suo motu cognizance of ‘problems and miseries’ of migrant workers,TRUE
33390,"After Rahul Gandhi’s ‘not a key player’ remark, Sanjay Nirupam blames Uddhav Thackeray for Covid crisis in Maharashtra",TRUE
33391,Central Water Commission issues ‘flood alert’ for Assam; IMD issues red alert,TRUE
33392,‘Chandrababu Naidu must be quarantined’: YSRCP leader as ex-CM gets grand welcome on his return to AP,TRUE
33393,"Congress is only supporting government, not a ‘key player’ in Maharashtra: Rahul Gandhi",TRUE
33394,‘China will continue to support India in COVID-19 fight’: Envoy amid standoff at LAC in Ladakh,TRUE
33395,Priyanka Gandhi questions Yogi Adityanath’s claims on infected migrant workers,TRUE
33396,"India facing brunt of ‘failed’ lockdown, says Rahul Gandhi, claims not getting support from Centre",TRUE
33397,Doctors warn against ‘mixing’ COVID-19 patients with others as Delhi govt orders 20% beds in private hospitals,TRUE
33398,"Man from Bihar kills 9 in Telangana by tossing them into well to hide lover’s murder, say police",TRUE
33399,1500 shanties gutted in massive fire at Delhi’s Tughlakabad leaving hundreds homeless,TRUE
33400,"Uddhav Thackeray, Sharad Pawar meet amid speculations of rift; Sena says Maharashtra govt ‘strong’",TRUE
33401,Dad batters minor daughters to death for being loud in UP’s Sant Kabir Nagar,TRUE
33402,IAF’s 2nd LCA squadron ‘Flying Bullet’ to start operating from Wednesday at TN’s Sulur,TRUE
33403,"Wife, son of J-K Lt Governor’s advisor test positive for COVID-19",TRUE
33404,‘Will thrash you with belt’: Union Minister Renuka Singh’s threat to Chhattisgarh officials at quarantine centre,TRUE
33405,PM Modi pays tribute to hockey legend ‘Padma Shri’ Balbir Singh Senior,TRUE
33406,"‘Common sense’: SC raps Centre over middle seat in international flights, says must be kept empty from June 6",TRUE
33407,Maharashtra: War of words between Uddhav Thackeray govt and Railway Minister over ‘Shramik Special’ trains,TRUE
33408,"Maharashtra seeks Kerala’s help to fight Coronavirus, requests for 50 doctors, 100 nurses as cases cross 50k",TRUE
33409,Indian peacekeeper wins UN’s prestigious award,TRUE
33410,No need for state economic package: Maharashtra CM Uddhav Thackeray rejects BJP’s suggestion,TRUE
33411,"‘In Gujarat, we don’t have health care system, we have a sick system’: Congress",TRUE
33412,"Gujarat High Court slams hospital over high Covid related deaths, labels it as a ‘dungeon’",TRUE
33413,"‘RBI must bluntly tell Govt to do its duty, take fiscal measures’: Chidambaram",TRUE
33414,Modi’s idea of conducting elections Online kicks off political storms in Bihar,TRUE
33415,"Hizbul regroups in Kashmir, plans attacks in 10 days to avenge terrorist Riyaz Naikoo’s death: Intel",TRUE
33416,"Migrants to be screened for Coronavirus sprayed with disinfectant in Delhi, SDMC says it’s a ‘mistake’",TRUE
33417,India to bring back its nationals from 47 countries under phase II of ‘Vande Bharat Mission’,TRUE
33418,Delhi High Court extends 1984 anti-Sikh riot convict’s parole by another 3 months,TRUE
33419,"China engaged in ‘provocative military activities’ with India, other neighbours: White House report",TRUE
33420,"In a first, President accepts foreign envoys’ credentials via video link",TRUE
33421,India rejects China’s charge of trespassing LAC; accuses Beijing of hindering patrolling,TRUE
33422,FIR against Congress chief Sonia Gandhi over party’s tweet on PMCARES fund,TRUE
33423,"Amid Centre vs states over migrants’ movement by trains, Union minister calls for ‘cooperative federalism’",TRUE
33424,"Amit Shah calls Mamata Banerjee, Naveen Patnaik, assures Centre’s help for cyclone Amphan",TRUE
33425,"Samajwadi Party leader, his son shot dead in broad daylight in UP’s Sambhal district over land issue",TRUE
33426,‘No need to close entire office building’: Health Ministry releases guidelines for workplace,TRUE
33427,Ram Vilas Paswan’s office sealed in Delhi after official tests positive for COVID-19,TRUE
33428,Cyclone AMPHAN: Bhubaneswar-New Delhi trains’ route diverted,TRUE
33429,Priyanka Gandhi’s request to run 1000 buses for migrant workers gets green signal from Yogi government,TRUE
33430,Tamil Nadu slams Centre’s more credit but no free power plan for farmers,TRUE
33431,Thousands of migrant workers flock Ghaziabad’s Ramlila Maidan for buses to ferry them back home,TRUE
33432,"62 nations, including India, seek ‘impartial’ probe into WHO response to Coronavirus crisis",TRUE
33433,"Cyclone AMPHAN turns ‘extremely severe’, likely to become super cyclone; Odisha, Bengal on alert",TRUE
33434,"Returning migrants shocked, shattered after being addressed as ‘Corona-wala’",TRUE
33435,RSS affiliated labour organisation slams govt’s COVID-19 relief package,TRUE
33436,Kerala FinMin welcomes centre’s decision of raising borrowing limits of states,TRUE
33437,‘Double fee’ on entering FASTag zone without having valid or functional one,TRUE
33438,‘Dramabaazi’: Nirmala Sitharaman on Rahul Gandhi’s meeting with migrants,TRUE
33439,Soldier killed in encounter with terrorists in J-K’s Doda,TRUE
33440,"Delhi High Court, District Courts’ functioning restricted to urgent matters till May 23",TRUE
33441,Row over Manipur CM’s naming of disqualified MLA as adviser,TRUE
33442,Taiwan seeks India’s support to attend World Health Assembly to fight COVID-19; China opposes,TRUE
33443,‘One cannot control his tears’: Madras High Court on migrant workers crisis,TRUE
33444,"‘Extremely tragic’: PM Modi, President, other leaders condole death of 24 migrants in UP road accident",TRUE
33445,"US working ‘very closely’ with India on vaccine against Coronavirus, will donate ventilators: Donald Trump",TRUE
33446,Dhingri to enrich economy of HP’s tribal belt,TRUE
33447,"BJP’s centre, UP govt failed to tackle coronavirus crisis, says Akhilesh Yadav",TRUE
33448,"HC refuses to put stay on ‘Special Corona Fee’ on liquor, seeks Delhi govt’s response on plea",TRUE
33449,Coronavirus free Manipur reports fresh case after three weeks,TRUE
33450,‘We have to live with COVID-19’: Delhi Health Minister,TRUE
33451,"UP: 4,100 booked for lockdown violation at ‘gold digger’ saint’s funeral in Kanpur",TRUE
33452,"Rajnath Singh commissions coast guard ship, boats to enhance India’s maritime capability",TRUE
33453,"‘Impossible to stop migrants from walking back home,’ says SC, adds it’s up to states to decide on matter",TRUE
33454,India’s talks with nations pushing for Taiwan at WHO meet rattles China,TRUE
33455,Avalanche in North Sikkim kills one officer and soldier,TRUE
33456,India committed to maintaining peace and tranquility at border with China: MEA,TRUE
33457,Cottage industries in Ludhiana to resume operations,TRUE
33458,Govt to launch phase II of ‘Vande Bharat Mission’ to evacuate stranded Indians on 16 May,TRUE
33459,Speeding roadways bus hits a group of migrant labourers on Saharanpur-Muzaffarnagar highway,TRUE
33460,129 arrested over clashes between two communities in West Bengal’s Telinipara,TRUE
33461,Patna High Court seeks reply from govt over poor condition of quarantine centres,TRUE
33462,"UN welcomes India’s COVID-19 stimulus package, slashes growth to 1.2%",TRUE
33463,Ravi Shankar Prasad accuses Congress of shielding fugitive diamond merchant Nirav Modi,TRUE
33464,UK court plays video of fugitive Nirav Modi’s death threat to ‘dummy directors’,TRUE
33465,"Over 5 lakh suggestions on lockdown; most want schools to stay shut, many bat for buses, metro: Kejriwal",TRUE
33466,Eight liquor bottles ‘seized’ from Cong MLA’s car in Bihar,TRUE
33467,"India’s Coronavirus cases cross 78,000-mark, deaths at 2,549; 134 new fatalities, 3,722 infections in 24 hrs",TRUE
33468,‘Nothing will go to their hands’: Chidambaram on Rs 1000 crore PM CARES fund for migrants,TRUE
33469,"Indian Railways cancels all tickets till June 30; Shramik, special passenger trains to continue",TRUE
33470,"14 migrants killed, over 50 injured in accidents in Madhya Pradesh, UP",TRUE
33471,ICMR issues guidance on rapid antibody test kits for COVID-19,TRUE
33472,PM CARES Fund to allocate Rs 3100 crore for fight against COVID-19,TRUE
33473,"‘Aatmanirbhar Bharat’ package: Sitharaman reveals 6 measures for MSMEs; EPF aid extended, contribution cut",TRUE
33474,LIVE | Global tenders to be disallowed up to Rs 200 Cr; statutory PF contribution slashed to 10%: Sitharaman,TRUE
33475,50 per cent of surveyed households in rural India eating less during Coronavirus lockdown,TRUE
33476,Don’t come to Goa on holiday via special trains: CM Pramod Sawant,TRUE
33477,"UP to employ migrants reaching home for making 10,000 km roads under MGNREGA, PMGSY",TRUE
33478,‘Aatmanirbhar Bharat’: Paramilitary canteens to sell only ‘Made in India’ products from June 1,TRUE
33479,"‘Crimes against humanity’: India condemns terror attacks in Afghanistan, demands accountability of perpetrators",TRUE
33480,Afghanistan attacks: India condemns ‘barbaric terrorist acts’ against innocents,TRUE
33481,"Sitharaman lauds PM Modi’s ‘Aatmanirbhar Bharat’ vision, to share details of Rs 20 lakh crore package at 4 pm",TRUE
33482,"COVID-19 treatment: Gilead gives royalty-free licences for remdesivir to India’s Jubilant, Cipla, 3 others",TRUE
33483,19-year-old son of Mumbai hotelier dies after his speeding car rams into stationary bus,TRUE
33484,AIIMS to exempt patients from paying charges during lockdown,TRUE
33485,As Bengal is exceptionally crowded Coronavirus will spread like wildfire: Indian-American doctor to Mamata Banerjee,TRUE
33486,Glenmark starts phase-3 clinical trials on Favipiravir for COVID-19 patients in India,TRUE
33487,Mumbai’s fishing community hit hard by coronavirus-enforced lockdown,TRUE
33488,Struggling to survive in COVID-19 lockdown transgender kills self in Mumbai,TRUE
33489,"Former Chhattisgarh CM Ajit Jogi’s condition is ‘very critical,’ doctors start ‘audio therapy’",TRUE
33490,Gujarat High Court declares senior BJP minister’s election void for ‘malpractice’,TRUE
33491,IAF fighter jets rushed in for patrolling after Chinese choppers spotted near LAC in Ladakh: Report,TRUE
33492,"CSIR-NAL, Bangalore develops a Non Invasive BiPAP Ventilator to treat Covid patients",TRUE
33493,CM Arvind Kejriwal seeks suggestions from people on lockdown relaxations in Delhi post May 17,TRUE
33494,Former PM Dr Manmohan Singh discharged from AIIMS two days after he was admitted with chest pain,TRUE
33495,"‘World after COVID-19 needs globalisation based on fairness, equality, humanity’: Indian envoy in US",TRUE
33496,Nepal summons Indian envoy to protest new road to Kailash Mansarovar,TRUE
33497,Government extends Aadhaar-Ration card linkage deadline to September 30,TRUE
33498,‘Don’t bulldoze federal structure’: Mamata Banerjee backfires at Centre during PM-CM call,TRUE
33499,CCTV cameras installed at LLRM Medical College following complaints of negligence,TRUE
33500,‘Baseless’: Health Ministry denies any religion-based mapping of Covid-19,TRUE
33501,"India needs to become ‘self-reliant’, ‘net exporter of technology’: Rajnath Singh on National Technology Day",TRUE
33502,Fugitive Nirav Modi’s five-day remote extradition trial in PNB fraud case begins in UK court,TRUE
33503,No 4G Internet in J-K for now; SC directs Centre to form panel headed by Home secy to decide on curbs,TRUE
33504,‘Only passengers with confirmed e-tickets shall be allowed to enter railway station’: MHA,TRUE
33505,Shram Shakti Bhawan in Delhi sealed after power ministry official tests positive for Coronavirus,TRUE
33506,"‘COVID-19 fight can’t be excuse to amend labour laws, exploit workers’: Rahul Gandhi",TRUE
33507,"40 houses gutted in fire in UP’s Chitrakoot, household items worth lakhs of rupees got burnt",TRUE
33508,"‘One week of test run, inspection of equipment’: MHA issues guidelines on restarting industries",TRUE
33509,"Former Prime Minister Dr Manmohan Singh now ‘stable’, under observation at AIIMS",TRUE
33510,Twist in ‘rape remark’ linked to Instagram group; girl started sexual assault talk on Snapchat to test boy’s response,TRUE
33511,"India sees biggest one-day spike with 4,213 Coronavirus cases, total deaths at 2,206",TRUE
33512,Former PM Manmohan Singh admitted to AIIMS Delhi; leaders wish for his recovery,TRUE
33513,India lends helping hand to countries in Indian Ocean to fight COVID-19,TRUE
33514,Fighting Coronavirus with ‘Lockdown’ mangoes,TRUE
33515,Govt launches ‘Mission Sagar’ for assistance to Indian Ocean nations amid Covid crisis,TRUE
33516,"‘Explore possibility of accommodating outstation patients’: Delhi HC tells govt, AIIMS",TRUE
33517,Spotted deer chased by leopard crashes through roof of house in Mumbai’s Powai,TRUE
33518,"Railways inept in handling migrant crisis, call Army: Congress",TRUE
33519,"Andhra Pradesh: YSRCP govt sets up ‘Special Enforcement Bureau’ to crack down on illegal sale of liquor, sand",TRUE
33520,"Madhya Pradesh govt reshuffles 50 IAS officers, amid lockdown and lack of COVID-19 data",TRUE
33521,"PM Modi to hold video call with state CMs tomorrow at 3 pm, likely to discuss fate of lockdown 3.0",TRUE
33522,No reason to hide anything: Delhi Health Minister on charges of ‘under-reporting’,TRUE
33523,India dispatching medicines to over 25 African countries to fight COVID-19,TRUE
33524,Nepal objects to India’s new route to Mansarovar,TRUE
33525,"‘Without food and water’, migrant labourers travel 800 km in dumper truck",TRUE
33526,"‘Completely healthy, not suffering from any disease’: Amit Shah on rumours about his health",TRUE
33527,365 stranded Kashmiri students to return home from Bhopal in 18 buses amid lockdown,TRUE
33528,India ‘prepared’ for worst possible scenario: Health minister Harsh Vardhan on Coronavirus crisis,TRUE
33529,"Chhattisgarh’s first CM Ajit Jogi suffers cardiac arrest, put on ventilator, condition ‘serious’",TRUE
33530,‘Nothing to say’: Pankaja Munde on not being nominated by BJP for Maharashtra Legislative Council polls,TRUE
33531,Govt clarifies ‘NRI status’ under Income Tax Act for those stranded due to lockdown,TRUE
33532,Bengal claims 8 trains already planned to bring back migrants; Railways says ‘no proposal on record yet’,TRUE
33533,Hepatotoxic ‘Death Cap’ mushrooms behind death of six in Meghalaya’s West Jaintia Hills,TRUE
33534,NHRC issues notice to Maharashtra over Aurangabad rail accident that killed 16 migrants,TRUE
33535,"India’s Coronavirus cases inch towards 60,000, death toll nears 2000; country braces for peak",TRUE
33536,A marriage anniversary party that turned Chandigarh into Covid-19 hotspot,TRUE
33537,"Covid-19: HP’s Kangra district takes lead in streamlining movement, surveillance with e-services",TRUE
33538,Covid positive BJP leader passes away in Meerut after 15 days of father’s death due to virus,TRUE
33539,"SC asks CBI court to finish Babri Masjid trial against LK Advani, others by August 31",TRUE
33540,35 CISF men among 526 CAPF troops test positive for Coronavirus,TRUE
33541,Netizens celebrate 159th birth anniversary of Rabindranath Tagore with online performances amid Coronavirus lockdown,TRUE
33542,"Pending CBSE Board examinations for Class 10, 12 to be held between July 1-15: Govt",TRUE
33543,"J-K: Workers’ protest over non-payment of full wages turns violent in Kathua, several injured in baton charge by police",TRUE
33544,"COVID-19 recovery rate at 29.36%, says Centre, stresses on need to ‘learn to live with virus’",TRUE
33545,"‘Minuscule technical leak’: MHA clarifies on second Visakhapatnam incident, says it’s ‘controlled’",TRUE
33546,"Vizag gas leak: ‘Failure to comply with rules’, says NGT; slaps penalty of Rs 50 crore on LG Polymers, issues notice to Centre",TRUE
33547,"IAF MiG-29 fighter jet crashes in Jalandhar, pilot ejects safely",TRUE
33548,‘Restart economy to avoid bigger catastrophe’: Rahul Gandhi to Govt amid COVID-19 crisis,TRUE
33549,"Kerala’s ‘neat, clean handling’ of 2 ‘Vande Bharat Mission’ flights applauded by Civil Aviation department",TRUE
33550,‘No migrant labourer should return to state on foot’: Yogi Adityanath directs officials,TRUE
33551,"‘Extremely anguished’: PM Modi, Railways minister, other leaders condole death of 14 migrants",TRUE
33552,"Congress asks Rae Bareli, Amethi DMs for migrants’ lists",TRUE
33553,Jamia to conduct offline exams for final semester students,TRUE
33554,Meerut Mandi to be shifted after detection of two dozen Coronavirus cases,TRUE
33555,"Gas leaks from a paper mill in Chhattisgarh’s Raipur, seven hospitalised",TRUE
33556,Indian Railways to deploy isolation coaches at 215 stations as Coronavirus care centres,TRUE
33557,‘Need more scientific data’: ICMR declines Jal Shakti Ministry proposal to test Ganga water for COVID-19 cure,TRUE
33558,"Visakhapatnam gas leak linked to lockdown, ‘negligence’ of LG Polymers; CM Jagan Reddy orders probe",TRUE
33559,"Defence Minister approves abolition of over 9,300 posts in Military Engineering Services",TRUE
33560,Vizag gas leak: Chandrababu Naidu urges Centre to shut down chemical plant,TRUE
33561,First Air India flight takes off from Kochi to evacuate stranded citizens from UAE; Navy ship reaches Maldives,TRUE
33562,"‘Cannot halt in fight against COVID-19,’ says PM Modi in his address on Buddha Purnima, lauds corona warriors",TRUE
33563,"85 more BSF personnel test positive for Coronavirus, with 29 fresh cases from Jodhpur",TRUE
33564,"Delhi Police arrests 18-yr-old admin of Instagram group that shared lewd photos, talked about raping girls",TRUE
33565,Chief Labour Commissioner has no data on migrant workers under distress due to lockdown: RTI activist,TRUE
33566,"Hizbul chief Riyaz Naikoo, associate killed in J-K encounter; 2 others neutralised in separate op",TRUE
33567,Top Hizbul commander Riyaz Naikoo trapped by security forces in J-K’s Pulwama,TRUE
33568,"Telangana extends lockdown till May 29, curfew in place from 7 pm, announces Chief Minister KCR",TRUE
33569,"Over 40,000 arrested since March 25 for lockdown violation, says West Bengal police",TRUE
33570,India repatriates 193 Pakistani nationals amid lockdown,TRUE
33571,Several cotton teals dead due to pesticide poisoning,TRUE
33572,Jitendra Singh reviews DARPG’s COVID 19 Public Grievances Redressal Progress Report with states and union territories,TRUE
33573,Rajasthan: Migrant labourer quarantines self on tree after residents did not let him enter village,TRUE
33574,Don’t allow 175 year old ‘fish medicine’ event’: Hyderabad NGO,TRUE
33575,CISF personnel donate one-day salary worth Rs 16.23 crore to PM-CARES fund,TRUE
33576,"Delhi raises VAT on fuel prises; Petrol up by Rs 1.67, diesel by Rs 7.10 per litre",TRUE
33577,"1 dead, several injured after bus carrying migrant workers hits truck in Odisha’s Khurda",TRUE
33578,"Health Ministry notifies new, enhanced health warnings for tobacco products",TRUE
33579,Khadi industry alleges some firms of selling fake PPE kits using its name,TRUE
33580,"Delhi schoolboy held over Instagram chat group sharing lewd photos, comments on minor girls",TRUE
33581,Delhi govt charges 70% ‘Special Corona Fee’ on liquor to ‘boost revenue’ amid COVID-19 lockdown,TRUE
33582,"Bihar migrants reach home on foot, cycles",TRUE
33583,‘India needs bigger stimulus package’: Abhijit Banerjee to Rahul Gandhi on COVID-19 crisis,TRUE
33584,Government to facilitate return of Indian nationals stranded abroad: MHA,TRUE
33585,13 SSB personnel test positive for Coronavirus,TRUE
33586,"‘Never talked about charging migrants for train travel, 85% of cost incurred borne by Railways’: Govt amid row",TRUE
33587,Abbott’s serology blood tests for COVID-19 to be available in India by end of May,TRUE
33588,"India’s COVID-19 tally reaches 42,533, death toll at 1,373 as country goes under lockdown 3.0",TRUE
33589,Liquor shops shut in 4 Delhi districts hours after reopening as social distancing norms go for a toss,TRUE
33590,Govt extends last date for submission of names for Sardar Patel National Unity Award till June 30,TRUE
33591,UP cop suspended for making man dance to Sapna Choudhary’s song for violating lockdown rules,TRUE
33592,"Delhi govt should allow minimum relaxations given its Coronavirus situation, opines Union health minister",TRUE
33593,"India protests Pak court order on Gilgit-Baltistan, slams bid to ‘bring material change’ in PoK areas in J-K",TRUE
33594,"Snow leopard which killed over 40 sheep in HP’s Spiti captured, sent to Himalayan Nature Park in Kufri",TRUE
33595,"Subramanian Swamy slams Centre over charging migrants for train travel, calls it ‘moronic’",TRUE
33596,‘Great gesture’: PM Modi lauds armed forces for honouring Covid warriors,TRUE
33597,"Delhi airport to open operations post lockdown; UV disinfection tunnels, separate airlines gates proposed",TRUE
33598,"BSF, ITBP shelve annual battalion changeover along Pak, B’desh, China borders due to Coronavirus outbreak",TRUE
33599,Rajasthan promulgates ordinance on Coronavirus with upto 2 year jail term for violators of lockdown norms,TRUE
33600,Handwara martyr Col Ashutosh Sharma’s village drowns in pall of gloom,TRUE
33601,"‘Their valour, sacrifice will never be forgotten’: PM Modi pays tribute to Handwara martyrs",TRUE
33602,CRPF headquarters in Delhi sealed as staff tests positive for Coronavirus,TRUE
33603,Amidst COVID-19 lockdown ‘significant’ increase in cyber crimes against women: Experts,TRUE
33604,‘Only those authorised by state governments to travel will be allowed’: Indian Railways clarifies,TRUE
33605,Over a million tests done: ICMR,TRUE
33606,"Colonel, Major among five security personnel killed in encounter with terrorists in J-K’s Handwara",TRUE
33607,Delhi government to allow sale of liquor in standalone shops in non-containment zones,TRUE
33608,Nitin Gadkari unveils FLO Compendium of 100 successful women Entrepreneurs in MSME,TRUE
33609,"18 migrant workers, trying to reach home hiding in cement mixer, held in Madhya Pradesh",TRUE
33610,"7 UP migrants, who returned from Maharashtra, test positive for Coronavirus",TRUE
33611,"Lockdown 3.0: Inter, intra-district buses prohibited, taxis permitted, clarifies MHA on movement in ‘Orange Zones’",TRUE
33612,"44 staying in building in Delhi’s Kapashera test positive for Coronavirus, were tested on April 20-21",TRUE
33613,PM Modi eyes on making India a ‘Global knowledge Super Power’; discusses reforms in education sector,TRUE
33614,"India’s Coronavirus cases cross 37,000-mark, records biggest jump of 2,293 infections in 24 hours, 1,218 deaths",TRUE
33615,"Sufficient ration is available, people should not panic: Delhi Govt",TRUE
33616,"Devise plan to turn red zones into orange, green: Delhi Lt Governor tells Health Dept",TRUE
33617,HC asks Tihar to submit report on COVID-19 patients inside jail,TRUE
33618,Guidelines issued on rational use of PPE by non-Covid medical workers,TRUE
33619,Centre extends nationwide lockdown for ‘two weeks’ beyond May 3,TRUE
33620,"Mumbai: Work from home, 2-week leave for BMC staff above 55",TRUE
33621,"SC gives Prashant Bhushan protection from arrest against FIR for Ramayana, Mahabharata tweet",TRUE
33622,"PM Modi holds high-level meet with Amit Shah, commerce, aviation ministers on lockdown exit plan",TRUE
33623,"Lockdown: ‘If estranged parent has visitation rights, then electronic access of child should be given,’ says SC",TRUE
33624,18-year-old gangraped by 7 in Madhya Pradesh’s Betul; 3 minors among 5 arrested,TRUE
33625,NItish govt’s fresh excuse: ‘Just impossible to bring 27 lakh stranded Biharis by buses’,TRUE
33626,"Govt bats on ‘plug and play’ infrastructure, attract more foreign investment to boost economy amid COVID-19 crisis",TRUE
33627,Several residential societies in Noida likely to be affected after Parthala Village reports COVID-19 positive case,TRUE
33628,NIP Task Force projects Rs 111 lakh crore investments during FY 2020-25 to accelerate growth,TRUE
33629,‘Terrible week for Indian cinema’: India mourns demise of veteran actor Rishi Kapoor,TRUE
33630,"New guidelines to fight Coronavirus from May 4, many districts to get ‘considerable relaxations’: MHA",TRUE
33631,India names new Permanent Representative to UN,TRUE
33632,Centre orders facilitation for Inter-State movement of stranded people between States and UTs,TRUE
33633,"Muslims perform last rites of Hindu neighbour setting example of humanity, communal harmony",TRUE
33634,"‘Handle Maharashtra, don’t worry about UP’: Yogi jibes at Shiv Sena over remarks on sadhu killings",TRUE
33635,"Centre makes ‘Aarogya Setu’ App must for govt staff, asks them to check status before starting for office",TRUE
33636,"CBSE to conduct Class 10, 12 board exams after lockdown, clarifies amid speculations of promotion",TRUE
33637,"1 killed, 2 injured, many wooden houses left gutted as fire breaks out in Shimla’s Shishtwari village",TRUE
33638,Maharashtra sends 70 buses to bring back students stuck in Kota amid lockdown,TRUE
33639,‘Exceptional actor of our time’: India mourns demise of Irrfan Khan; politicians pay tributes,TRUE
33640,‘Sensationalising facts’: Sitharaman slams Rahul Gandhi for his ‘BJP friends’ jibe on RBI defaulters list,TRUE
33641,Two terrorists killed by security forces in overnight operation at J-K’s Shopian district,TRUE
33642,"India’s Coronavirus deaths cross 1000-mark, biggest jump with 73 fatalities in 24 hrs; total cases reach 31,332",TRUE
33643,"‘No evidence to support plasma therapy as COVID-19 treatment,’ says Govt as states await ICMR nod",TRUE
33644,"PM Modi interacts with Indonesian Prez, assures support during COVID-19 crisis",TRUE
33645,"31-year-old research scholar found hanging in IIT-Kharagpur hostel, police suspects suicide",TRUE
33646,CBDT charge sheets 3 IRS officers involved in controversial tax report ‘FORCE’,TRUE
33647,"Watch | UP BJP MLA tells people ‘not to buy vegetables from Muslim vendors,’ sparks row",TRUE
33648,"Mumbai cops over 55 years won’t be on duty, asked to stay at home after 3 policemen die of Coronavirus",TRUE
33649,"‘Irresponsible’ to call our products ‘faulty’, says China as India stops use of Chinese COVID-19 test kits",TRUE
33650,‘Inappropriate’: Kerala BJP slams CM Pinarayi Vijayan for skipping PM Modi’s video conference,TRUE
33651,Delhi High Court asks state government to ensure food grains for poor,TRUE
33652,"Meghalaya bans import of pigs after its unusual deaths in Assam, Arunachal Pradesh",TRUE
33653,"‘TilI I’m here, nobody should feel helpless’: CM Banerjee tells those stranded outside Bengal",TRUE
33654,Will justice be denied?,TRUE
33655,"Kerala CM Pinayari Vijayan skips PM meet, Bengal CM Mamata Banerjee attends but upset",TRUE
33656,"‘Need to strengthen economic activities’, says PM Modi; lockdown to remain in red zones after May 3",TRUE
33657,Priyanka Gandhi asks Yogi govt to punish those behind ‘scam’ of supplying faulty PPE kits to UP medical colleges,TRUE
33658,"Gangotri, Yamunotri shrines reopen in Uttarakhand",TRUE
33659,SAARC rolls out stimulus packages to tackle COVID-19 economic fallout,TRUE
33660,"Pregnant J-K woman from COVID-19 red zone dies in Anantnag, probe ordered",TRUE
33661,AP: 24 infected with Coronavirus after ‘bored’ truck driver plays cards with friends in Vijayawada,TRUE
33662,’80 per cent of Coronavirus patients asymptomatic in Maharashtra’: Uddhav Thackeray,TRUE
33663,Doordarshan soon to telecast Ramanand Sagar’s another epic mythological series Shri Krishna,TRUE
33664,‘Intense lockdown’ in 5 cities of Tamil Nadu from today to contain spread of COVID-19 ,TRUE
33665,Doctors at Pathankot Military Hospital perform rare surgery to save one-day-old child of soldier,TRUE
33666,Conditional work permits for companies in Gurugram,TRUE
33667,Cop dies under suspicious circumstances by gun shot of fellow cop in UP,TRUE
33668,‘IMCT= I Must Cause Trouble’: TMC slams centre’s COVID-19 monitoring team,TRUE
33669,Delhi government decides to implement centre’s order on allowing shops to open: Reports,TRUE
33670,‘Extension of loan moratorium’ among Sonia Gandhi’s five-point proposal on MSME to PM Modi,TRUE
33671,‘Formulate a national plan for handling Covid-19’: Kapil Sibal to Centre,TRUE
33672,"‘Act promptly, resolve situation’: Chidambaram to govt after Franklin Templeton shuts 6 debt schemes",TRUE
33673,Assam’s 3-day window for intra-state travel begins for people stranded due to lockdown,TRUE
33674,"No public gatherings allowed in Uttar Pradesh till June 30, Yogi Adityanath orders",TRUE
