id,Statement,Label
16225,"No, this photo does not show an Indian politician getting a university degree.No, this video does not show an Indian National Congress politician’s trousers falling down while he gives a speech",Fake
16226,"No, this is not a photo of Indian politician Rahul Gandhi with the perpetrator of a deadly suicide attack in Kashmir.No, this is not a photo of an Indian soldier injured in a Kashmir suicide bomb attack",Fake
16227,"No, Indian Prime Minister Narendra Modi did not meet Hafiz Saeed, the head of a UN and US-listed terrorist organisation.No, this is not a real photo of Pakistani Prime Minister Imran Khan having dinner with Indian Prime Minister Narendra Modi",Fake
16228,"No, this is not a photo of people killed in a 2002 train attack in India.No, this is not a photo of an Indian soldier injured in a Kashmir suicide bomb attack",Fake
16229,"No, this video does not show supporters of India’s ruling party tearing down a statue of the country’s first law minister.No, this photo does not show a member of India's Congress party saying the country will be ruled by Muslims",Fake
16230,"No, the Reserve Bank of India Governor has not publicly blamed Prime Minister Narendra Modi for his recent resignation.No, this is not a real photo of a 'tsunami' of supporters for Indian Prime Minister Narendra Modi",Fake
16231,"No, this is not a photo of an Indian soldier in sub-zero temperatures.Fact Check: This viral photo is not of an injured Indian Army soldier but a Russian",Fake
16232,"No, this is not a photo of an Indian minister defacing a poster of Prime Minister Narendra Modi.No, this is not a photo of Indian Prime Minister Narendra Modi with a highly paid makeup artist",Fake
16233,"No, this is not a video of Islamic terrorism in India.No, this is not a video of communal violence in India’s Rajasthan",Fake
16234,"No, this video does not show India’s opposition Congress party workers burning an effigy of Prime Minister Narendra Modi.No, this is not a photo of Indian Prime Minister Narendra Modi touching opposition Congress party leader Sonia Gandhi’s feet",Fake
16235,"This video of Pakistan’s Imran Khan has nothing to do with India’s recent policy in Kashmir.After Modi’s win, fake video in Pakistan claims ‘Hindus killing Muslims in India’",Fake
16236,"No, this is not a photo of a national highway in western India.No, this is not a photo of a girl lost at a railway station in northern India in 2019",Fake
16237,"No, this photo does not show an Indian soldier on duty in the desert of Rajasthan..No, this photo does not show Indian soldiers resting next to a tank",Fake
16238,"No, this video does not show an Indian millionaire celebrating Narenda Modi's re-election by giving away $100,000.No, this video does not show supporters of India’s ruling party tearing down a statue of the country’s first law minister",Fake
16239,"No, this video does not show supporters of Rahul Gandhi crying after his election defeat.No, this video does not show Indian Prime Minister Narendra Modi walking to file his election nomination",Fake
16240,"No, these photos do not show Muslims in Sri Lanka who converted to Hinduism after demolishing a mosque.No, Sri Lankan Muslims Demolishing Mosques Did Not Convert to Hinduism",Fake
16241,"No, this is not a video of Indian college students dressed as terrorists.PM Modi Hires A Makeup Artist And Other News You Almost Believed",Fake
16242,Hoax circulates that the WHO has approved Indian student's ginger juice 'COVID-19 remedy'.Hoax circulates that ‘not a single vegetarian has contracted COVID-19 according to the WHO',Fake
16243,"Fact Check: HereÕs the truth about a female IPS officer, who...",Fake
16244,"No, this is not an image of a suicide bomber caught by the Indian army",Fake
16245,Akali DalÕs Manjinder Sirsa shares video from Surat as lockdown violation in DelhiÕs Daryaganj,Fake
16246,Old video from Gujarat used to falsely claim BJP/RSS prevented Muslims from voting in Rajasthan,Fake
16247,Story of this Bollywood actor joining BJP is going viral; find...,Fake
16248,"BJP MLA ÔKarni SinghÕ toppled AmbedkarÕs statue? Old video, false claim",Fake
16249,Fact check: Picture From Venezuela Passed Off As Atrocities On Kashmiri Muslims By Indian Army,Fake
16250,Fact Check: Has NEET(UG)-2020 been postponed to August? HereÕs the truth,Fake
16251,Fact Check: 6370 quarantine bed facility launched by Indian Railways? HereÕs...,Fake
16252,"As Facebook Users Face Global Outage, Claims Go Viral About WhatsApp...",Fake
16253,FacebookÕs New Anti-Fake News Strategy Is Not Going To Work Ð But...,Fake
16254,Video of BJP critic warning journalist about reporting against govt shared as BJP leaderÕs threat,Fake
16255,Why Bihar?s ?Sushasan Babu? Nitish Kumar risks losing his reputation even if he wins,Fake
16256,Viral WhatsApp Forward On Churches Being Burnt Is Fake,Fake
16257,Actor Javed Hyder has not become a vegetable vendor; hereÕs the...,Fake
16258,"Did Hitler say ÔHate me it is your wish, but donÕt...",Fake
16259,RaGa didnÕt say he would settle in London; hereÕs the truth...,Fake
16260,This mass grave is not of terrorists killed in IndiaÕs air...,Fake
16261,Pray For NDTV's Prannoy Roy: How Fake Messages Are Stirring Religious...,Fake
16262,"Did Trump Panic Hearing 'Allah Hu Akbar'? No, This Video Is Doctored",Fake
16263,Navjot Singh Sidhu didnÕt wear Pak flag turban; hereÕs the fact...,Fake
16264,Did Nirmala Sitharaman touch IAF pilot AbhinandanÕs motherÕs feet? HereÕs the...,Fake
16265,"ModiÕs UP Election Claims: Some True, Some Exaggerated, Some Selective Facts",Fake
16266,DonÕt fall for this FAKE picture of Mahatma Gandhi touching BR...,Fake
16267,"Why ?secular? Shivraj has embraced aggressive Hindutva on ?love jihad?, cow and more",Fake
16268,Priyanka Gandhi didnÕt get a picture clicked next to PM ModiÕs...,Fake
16269,"Another debacle for UP Congress, but Priyanka Gandhi hasn?t visited Lucknow HQ in 11 months",Fake
16270,Manmohan Singh didnÕt urge people to vote for BJP; hereÕs the...,Fake
16271,"Did BJP MP Vijay Goel say people from UP-Bihar should be banned from Delhi? Old, misleading report",Fake
16272,DonÕt believe this FAKE picture of Barack Obama with Iranian President,Fake
16273,Did China quote Indian politicos at UNSC in Masood Azhar case?...,Fake
16274,"Hall of shame Ð Serial abusers, sexist bigots, rumour mongers followed by PM Modi on Twitter",Fake
16275,PM Modi is not the first Indian prime minister to visit Kumbh as claimed by BJP IT cell head,Fake
16276,Video of ANI reporter touching Yogi Adityanath?s feet raises eyebrows,Fake
16277,Old image of BJP MP Manoj Tiwari with Jama MasjidÕs Imam Bukhari shared ahead of Delhi polls,Fake
16278,This picture of flooded road is NOT from PM ModiÕs constituency...,Fake
16279,People in Nepal are NOT protesting against PM KP Oli over...,Fake
16280,Robbery attempt communalised as Kali idol vandalised in BengalÕs Siliguri,Fake
16281,Fact Checked: Swara BhaskerÕs photo holding Ô#JusticeForKamleshTiwariÕ placard is FAKE,Fake
16282,Fact Checked: Urmila Matondkar didnÕt call PM Modi mentally unstable,Fake
16283,Old Prank Video Doctored And Revived With Anti-Congress Narrative,Fake
16284,FAKE news: Photo of wrong CRPF martyr from Assam goes viral,Fake
16285,Postage stamp of PM Modi issued by Turkey viral on social media with misleading claim,Fake
16286,Kashmiri Website Falls For Satire Claiming CIA Issued Posthumous...,Fake
16287,Fact Check: Old picture being shared with false Ônamaz during COVID-19...,Fake
16288,BJP Claims Modi Made Kochi Metro A Reality; Project Was Started by Manmohan Singh,Fake
16289,Fact Check: This video of foreigners chanting ÔMahamrityunjaya MantraÕ is not...,Fake
16290,Anupam Kher Celebrates Ganesh Chaturthi In Uganda And Other News You...,Fake
16291,Digitally created images shared as Ôfirst photographs of EarthÕ sent by Chandrayaan-2,Fake
16292,This idol of Lord Narasimha is NOT in Japan; hereÕs the...,Fake
16293,Old video of SP leader Mavia Ali shared as that of Congress leader Naseemuddin Siddiqui,Fake
16294,"Fact Check: Did Barack Obama, Dr Anthony Fauci & Melinda Gates Visit Wuhan Lab?",Fake
16295,Did Rahul Gandhi cut Manmohan SinghÕs birthday cake? HereÕs the fact...,Fake
16296,Fact Check: This heart-wrenching picture of a Ôdeceased familyÕ is not...,Fake
16297,Viral Video Of A Motorcycle Swallowed By A Flooded Drain Not From...,Fake
16298,"No, Police is not beating up this man over new traffic...",Fake
16299,FAKE Alert: Countries are NOT throwing dead bodies of COVID-19 patients...,Fake
16300,This picture is not from Kashmir; hereÕs the fact check of...,Fake
16301,Rema Rajeshwari: Telangana's Super Cop Fighting Fake News,Fake
16302,FAKE Alert: Army Base hospital did not issue directions related to...,Fake
16303,"ANI News misreports firecrackers as dynamite sticks in Kollam fire, right wing rumour mills go to town with it",Fake
16304,"No Night On August 12, Say WhatsApp Forwards: Separating Space News...",Fake
16305,?No work before 2014? ? Modi attacks UPA over rail coach factory in Sonia?s seat Rae Bareli,Fake
16306,Fact Checked: The truth behind ÔPeopleÕs roadÕ,Fake
16307,This picture is NOT from CAA protest in Shaheen Bagh; hereÕs...,Fake
16308,Manoj Tiwari was beaten by Jats with shoes in Delhi? HereÕs...,Fake
16309,No! Jawaharlal Nehru is not taking a dip during Kumbh in...,Fake
16310,Audio analysis of the viral Araria video with alleged Pro-Pak slogans raises suspicions,Fake
16311,Fact Check: Did SP Leader Abu Azmi's Supporters Chant 'Pakistan Zindabad' At Mumbai Railway Station?,Fake
16312,Old video from Kerala circulates as Muslim assault on Hindus,Fake
16313,"Did Japanese Noble Prize Winner, Tasuku Honjo, say that COVID-19 is...",Fake
16314,Fake quote menace goes too far; Hardik Pandya booked for tweet from parody account,Fake
16315,"Raghav Chadha portrayed anti Jat, Gujjar, Bihari via fake newspaper clipping",Fake
16316,Japan does not spray blue dye on looters and rioters; hereÕs...,Fake
16317,Did Delhiites attack Zee News office over a remark by Sudhir...,Fake
16318,"Who are the Paswans? ?Upwardly mobile, powerful? Dalit group at centre of Bihar polls buzz?",Fake
16319,Old video of funeral procession shared as protest in Kashmir after repeal of Article 370 provisions,Fake
16320,Digvijaya Singh Shares Picture Of Damaged Metro Pillar From Pakistan...,Fake
16321,Did Indian Muslim family watch Pak PMÕs UN speech? HereÕs the...,Fake
16322,The Sunday Guardian Prints Fake News On Kathua Case; Gives Bizarre...,Fake
16323,Morphed: TIME magazine cover featuring Donald Trump with ÔTime to goÕ headline,Fake
16324,YouTube channel ÔLive TVÕ shares old clip as protest in Srinagar against dilution of Article 370,Fake
16325,Fact Checked: Man resting his foot on a hospital bed in...,Fake
16326,Video of Hindu ritual shared as Òcows forcefully made to run over Muslims in IndiaÓ,Fake
16327,Photo of rescue op viral as cops helping mob carry petrol bombs to AAPÕs Tahir HussainÕs residence,Fake
16328,Fact Check: This video of a boy washing apples in sewage...,Fake
16329,Herd of deers spotted on Ooty-Coimbatore road amid lockdown? HereÕs the...,Fake
16330,European art installation video shared as cash recovered from Kamal NathÕs secretary,Fake
16331,This picture of coffins is not related to recent coronavirus deaths...,Fake
16332,Fact Check: This video of mob hurling stones at police is...,Fake
16333,This video of car explosion is not from India; hereÕs the...,Fake
16334,"Indian Army has set up a 1000-bed quarantine facility in Barmer,...",Fake
16335,DonÕt believe the FAKE news of Amitabh Bachchan being fully recovered...,Fake
16336,Fact Check: Was this picture taken during T-series founder Gulshan KumarÕs...,Fake
16337,"Fact Check: No, The Unnao Rape Convict Kuldeep Singh Sengar Is Not Out On Bail",Fake
16338,"No, Barack Obama has not taken up a private job as claimed on social media",Fake
16339,DonÕt believe this viral picture of PM Modi touching Akbaruddin OwaisiÕs...,Fake
16340,YES Bank Refutes Ominous Whatsapp Message Stating It May Shut Down,Fake
16341,Fact Check: Are Hand Sanitizers Effective After Its Expiry Date?,Fake
16342,Fact Check: Syed Salahuddin didnÕt contest assembly polls on a Congress...,Fake
16343,"Obama?s description of Rahul Gandhi ?apt?, many Congress leaders say in private",Fake
16344,Fact-check: Did Akhilesh Yadav say ÔI donÕt need Ram and HanumanÕ?,Fake
16345,Old video from Pakistan shared as atrocities on Kashmiris,Fake
16346,"Old, unrelated video of arms hidden inside cans of ghee falsely linked to Delhi riots",Fake
16347,Fact Check: Fake News Of Accused In Hyderabad Rape Case Given Hindu Name By Police Is Being Spread,Fake
16348,No! Farooq Abdullah did not chant ÔBharat Mata ki JaiÕ after...,Fake
16349,Did Manmohan Singh get the first position in Ôfifty photos of...,Fake
16350,Fact Check: Fake tweet on France deporting Pakistanis go viral after Imran slams Macron,Fake
16351,Fact Check: Video of BJP flag being hoisted to the Indian...,Fake
16352,Social media users fall for satire on ÒCongress minister stuck in snowÓ,Fake
16353,Viral Image Of Indian Tricolour At Kashmir's Lal Chowk Is Photoshopped,Fake
16354,Unrelated Tik Tok Video Peddled As Last Moments Of Sushant Singh,Fake
16355,Did Amit Shah call Baniyas ÔthievesÕ and ÔcheatersÕ? Fake newspaper clip viral,Fake
16356,This video of an old man is not from Jammu and...,Fake
16357,"J&K parties hope Biden, Harris will maintain their stance on ?wrongs done in Kashmir?",Fake
16358,?2000 Note To Be Discontinued From Oct 10? WhatsApp Forward Is A Hoax,Fake
16359,Did Modi Govt Pass A Law Which Gives A Woman The Right To Kill The...,Fake
16360,Fact Check: DonÕt believe this FAKE post asking you to share...,Fake
16361,Did a Chinese novelist really predict the Coronavirus in 1981?,Fake
16362,Scuttling Transparency? ?Election Commission does not respond to 2000 ?RTI Online? applications,Fake
16363,Fact Check: Amit Shah is wrong. BJP lost only 6 seats with a margin less than NOTA,Fake
16364,Data suggests that Electoral Bonds worth ?11 crore not encashed ?by Political parties,Fake
16365,"Did Maharashtra freeze investments worth Rs 5,000 Cr with China? HereÕs...",Fake
16366,Fact Check: Old video from Russia shared as electoral fraud in recent US elections,Fake
16367,Fact Check: PIB 'Fact Check' Erroneously Debunks UP STF Advisory To...,Fake
16368,Fact Check: General Election 2019 schedule WhatsApp Forward is FAKE,Fake
16369,Why is there no readjustment of Lok Sabha seats after every Census?,Fake
16370,"Even in 2019, greater vote share for NOTA in ?Reserved Constituencies?",Fake
16371,Ambanis Donating ?500 Crores For A Ram Temple? A FactCheck,Fake
16372,"Fact Check: No, Centre Did Not Allocate ?8,500 Crores For NPR, But ?3941 Crore",Fake
16373,This quote attributed to former ASI Director is FAKE; hereÕs the...,Fake
16374,Political donations through Electoral Bonds are 10 times the contributions received by Electoral Trusts,Fake
16375,NASA didnÕt predict the earthquake in Delhi; hereÕs the fact check,Fake
16376,Did Dettol know about the new Ônovel CoronavirusÕ before the outbreak?...,Fake
16377,This video of US forces shooting Islamic terrorists is not real;...,Fake
16378,This is not the video of Saudi drone attack; hereÕs the...,Fake
16379,Did people protest against PM Modi in Saudi Arabia? HereÕs the...,Fake
16380,False claim: Pakistani flags waved at Rahul GandhiÕs victory procession in Wayanad,Fake
16381,Photos of malnourished man clicked during Kenya drought shared as former Sudan minister,Fake
16382,Congress Twitter handle conducts poll based on fake news,Fake
16383,Who runs the fake news website Dainikbharat.org? Let us find out.,Fake
16384,Video of Russian rocket viral as failed launch test of PakistanÕs Ghaznavi missile,Fake
16385,PM Modi visited his mother after BJPÕs victory? 2014 video viral,Fake
16386,Fact Checked: This man did NOT fake being deaf and dumb...,Fake
16387,?Will anyway fight 2022 polls solo? ? UP Congress leaders after Akhilesh Yadav snub on tie-up,Fake
16388,"Viral video: No, Muslim women did not sing bhajans inside Dubai mosque",Fake
16389,Journalist Rana Ayyub targeted with fake tweet in her name on Pranab Mukherjee?s death,Fake
16390,"Old images shared as recent clashes in Kashmir Valley between protesters, security forces",Fake
16391,Old images and videos of farmer protests shared as recent,Fake
16392,Fact Check: This viral image of man carrying a calf on...,Fake
16393,Why BSP & Congress rebels?are queuing up to join Akhilesh Yadav?s Samajwadi Party,Fake
16394,Video Of Suicide Caught On Camera In Egypt Passed Off As Dubai's Burj...,Fake
16395,Fact Check: Still from popular TV Series ÔThe Walking DeadÕ falsely...,Fake
16396,The viral ÔLolipop LageluÕ video is not from London; hereÕs the...,Fake
16397,RBI director Gurumurthy tweets manufactured newspaper clipping; deletes later,Fake
16398,"Led by IANS, media outlets fall for a parody account of Tripura CM Biplab Deb",Fake
16399,"Supported Prakash Bajaj for Rajya Sabha polls to expose BSP-BJP tie, says Akhilesh Yadav",Fake
16400,Ink smeared on BJP leader Inayat HussainÕs face for supporting CAA?...,Fake
16401,DonÕt believe this viral tweet on Article 370 attributed to RaGa;...,Fake
16402,"Fact Check: Rhea did not tweet on her bail, itÕs a fake account",Fake
16403,How misinformation is being used to undermine JNU studentsÕ protest: Alt News compilation,Fake
16404,Clipped image of e-paper shared with false claim of RBI scrapping Rs 2000 note after Dec 31,Fake
16405,Fact Check: American students did not sing Indian National Anthem to...,Fake
16406,Fact Check: Video of Indians onboard Air India flight shared as...,Fake
16407,HereÕs the truth behind this picture of Home Minister Amit Shah,Fake
16408,Bihar verdict today ? RJD-led alliance confident after exit polls but NDA hasn?t given up hope,Fake
16409,OLD video of Canadian PM Justin Trudeau packing relief material falsely...,Fake
16410,Viral Fake Post Claims Muslim Congress Leader Caught For Plotting To...,Fake
16411,Fake account: Truth behind ÔChinese journalistÕ thanking Rahul Gandhi on Twitter,Fake
16412,Fact Check: Old picture shared with Ôunrest in J&K after Riyaz...,Fake
16413,Two-year-old case of girls sexually exploited in UP Madrasa shared as recent using morphed clipping,Fake
16414,Pakistanis are using a 2-yr-old image to claim ÔIndian Mi-17Õ chopper crashed in Ladakh,Fake
16415,This emotional video of a ÔmotherÕs touch reviving a dead babyÕ...,Fake
16416,Article 370: Old BJP rally video shared as Kashmiri children singing ÔHindustan Hamara HaiÕ,Fake
16417,PM Modi didnÕt share a meal with Pak PM Imran Khan;...,Fake
16418,Is INS Kalvari a product of PM ModiÕs ÔMake in IndiaÕ as claimed by Defence Ministry?,Fake
16419,Viral: Fake quote about Gandhi and Congress attributed to Nana Patekar,Fake
16420,Old video of raid on T&T law firm shared as raid on BJP MP Rajeev ChandrasekharÕs house,Fake
16421,ÔThe True PictureÕ promoted by Union Ministers paints false picture about crime in Karnataka,Fake
16422,Watch: Yogi AdityanathÕs Hate Speech Ð Agar woh ek Hindu to maarenge to 100 ko hum bhiÉ,Fake
16423,Fact Check: Picture of Karnataka mosque resurfaces as Babri Masjid in...,Fake
16424,This is not the tallest Shiva Lingam in Sri Lanka; hereÕs...,Fake
16425,Photo from 2018 traced to Dominican Republic shared as detention centre in Assam,Fake
16426,There were no Pak flags in the BJP rally; hereÕs the...,Fake
16427,COVID-19: Video of Pak patient in UK shared as Pak doctor who died after treating patients,Fake
16428,False claim: New section 233 of IPC enacted by Modi govt to combat crimes against women,Fake
16429,Viral: False claims suggesting Hindu woman attacked by Muslim man in Bihar,Fake
16430,Alt News exposŽ: Fake News peddling FB page ÔThe India EyeÕ and its Gujarat connection,Fake
16431,Fake news about ABVP member involved in Surat rape case circulated on social media,Fake
16432,"March round up: Fake news leads to PostCard News adminÕs arrest, media bloopers and more",Fake
16433,Fact Check: Giant skeleton discovered during an excavation in Kurukshetra? HereÕs...,Fake
16434,Fact Check: This video of a Ôstrange creatureÕ climbing on church...,Fake
16435,HereÕs the truth behind this picture of PM Modi,Fake
16436,Fact Check: OLD video of cops thrashing a man shared as...,Fake
16437,Mirror image used to portray JNUSU president Aishe Ghosh faked her injuries,Fake
16438,"Fact Check: DonÕt believe this viral post about a JNU student,...",Fake
16439,Old video of mother torturing her twin daughters in Saudi Arabia viral in India,Fake
16440,Muslims being mistreated in detention camps in Assam? HereÕs the truth,Fake
16441,Arun JaitleyÕs Claim Of More Violence in Kerala During Left Rule Is Incorrect,Fake
16442,Did Bill Gates predict the Coronavirus outbreak; hereÕs the truth,Fake
16443,Boiled Garlic Water For Treating Coronavirus? Not Really,Fake
16444,Video from Pakistan shared as arms seized from motorcycle by J&K police,Fake
16445,"Union Minister Says, ÒNo Attack On Kashmiri Students After Pulwama AttackÓ; Is It True?",Fake
16446,Was Congress leader caught in Karnataka with 20 crores which he was to handover to JDS?,Fake
16447,How A Movie Clip Went Viral As Call For Radical Islamic Training,Fake
16448,SmritiÕs IraniÕs ÒBlood-Soaked Sanitary NapkinÓ Remark Ð Did The Minister Fall For Social Media,Fake
16449,HereÕs the truth behind the viral picture of this grieving woman,Fake
16450,"Fact Check: Old video of dogs roaming around in Osmania Hospital wards resurfaces amid pandemic.Fact Check: After plogging pics, PM Modi targeted with old images of Banaras ghats",Fake
16451,Fact Check: Old news reports used to back FALSE claims of KCR being treated at Yashoda for COVID-19.Fact Check: Misleading TikTok video on Covid-19 falsely attributed to Ganga Ram hospital,Fake
16452,Fact Check: WhatsApp message on Kejriwal introducing single scheme three times is FALSE.Fact Check: ‘Buy 1 Get 2 Thali free message’ of Sagar Ratna and other restaurants is fraudulent,Fake
16453,Fact Check: Were 24 people riding an auto rickshaw in Telangana....Fact Check: Are the bus drivers in Japan on strike?,Fake
16454,Fact Check: Old picture of Ramzan kits issued by Telangana government....Old India Today Video Falsely Shared As Inciting Anti-Modi Slogans In...,Fake
16455,"Fact Check: Nita Ambani did not tweet about government?s expenditure on....Fact Check: No, Raghuram Rajan did not hold webinar for IMF on economic crisis",Fake
16456,Fact Check: Old protest video from Germany is being shared with....Fact check: Panic buying in Germany? This video is 9 years old,Fake
16457,FAKE Alert: Military lockdown is NOT being being imposed in Mumbai....Image of lockdown violation punishment is NOT from Thailand.,Fake
16458,Fact Check: Are Muslims demanding to reopen a mosque in Telangana?....Fact Check: Will liquor shops open in Telangana from March 29?,Fake
16459,Did Boris Johnson meet journalists after his recovery from COVID-19? Here?s....From No MoU Signed For The Bullet Train To Aliens In Vizag: News You...,Fake
16460,"FAKE Alert: Chinese Prez Xi Jinping?s picture, in connection with COVID-19,....From The Government's U-Turn On Fake News To Fake Images During Bharat ...",Fake
16461,Fact Check: Did Brahma Kamal bloom after centuries due to lockdown?....Fact check: Did a Leopard prowl in Jalandhar amid lockdown ?,Fake
16462,Fact Check: Former CJI Ranjan Gogoi did not make this statement....Did Owaisi Supporters Walk Out After He Criticised Modi? False Claim...,Fake
16463,Fact Check: Disturbing news from 2015 being shared now with Anti-Muslim....Fact Check: Is India trying to prevent people from posting COVID-19 updates?,Fake
16464,Fact Check: Old video being shared with false ?Ram Navami celebration....Fact Check: Old video of street brawl linked to Eid celebrations,Fake
16465,"Fact Check: Video of Hindus being denied aid is from Bangladesh,....Fact Check: Video showing attack on Hindus is not from Rajasthan, but Bangladesh",Fake
16466,Did Nostradamus make this prophecy about the virus? Here?s the fact....Fact Check: What did WHO say about asymptomatic transmission of Covid-19?,Fake
16467,The Golden Temple is NOT donating PPE kits and ventilators; don?t....Fact Check: Jyotiraditya Scindia to stay in BJP... at least for now,Fake
16468,Has the Ministry of Railways issued protocols for travelling post lockdown?....Fact Check: Has Union govt revoked the power of police to grant bail?,Fake
16469,"Fact Check: 3rd Year Medical College Students & Interns will NOT....Fact Check: Will CBSE resume Class X, XII exams from 22 April?",Fake
16470,Are people purposefully sneezing in the Nizamuddin mosque to spread virus?....Fact Check: Video of prayers shared as people sneezing to spread coronavirus at Nizamuddin,Fake
16471,Fact Check: This picture of priests performing puja at Tirumala was....Video Of Vajpayee's Funeral Procession Shared As PM Modi Filing His...,Fake
16472,"Did Delhi doctor, Usman Riyaz, die of COVID-19 while treating other....No, People From Amethi Did Not Cry While Meeting Rahul Gandhi...",Fake
16473,Are 70% Coronavirus cases found in Muslims? Here?s the truth.Fact Check: Is the Chinese govt burning pigs alive to contain coronavirus?,Fake
16474,Will Iockdown be for three months? Here is the fact check.Fact Check: Is 24 the magic number for Covid patients?,Fake
16475,"Fact Checked: SRK has not donated Rs 111 crore to fight....Indian Government is NOT giving Rs.2,000 to each citizen; Fact Check",Fake
16476,"Rs 11,000 imposed for violating ?Janata Curfew? announced by PM Modi?....Are workers from 1990-2020 liable to receive Rs.120,000 as Covid-19 relief? Fact Check",Fake
16477,COVID-19 patient in the viral video is NOT Canadian PM Justin....2015 video shared as being footage of a COVID-19 patient in Wuhan,Fake
16478,Don?t believe the FAKE news of 9-YO Quaden Bayles committing suicide.Fake Image of Donald Trump in hospital with Covid-19 goes viral; Fact Check,Fake
16479,The truth about a viral post about a Muslim woman and....The Truth Behind A Viral Video Claiming A Man Was Jabbing School...,Fake
16480,Mother Impala sacrificed herself to cheetahs to save her kids? Here?s....Are Chinese people converting to Islam in fear of Coronavirus?,Fake
16481,Fact Check: This video of a bus driver being attacked is....Fact Check: This is not a video of heavy firing in Pakistan but a gun event in US,Fake
16482,"Yogi who went into Jeeva Samadhi 300 years ago, found alive....Pragya Thakur Was Not 4-Years-Old At The Time Of Babri Masjid...",Fake
16483,Hindu youth beaten to death by Muslim women? Here?s the truth.Did Lord Ayyappa devotee commit suicide upset over the entry of women? Here’s the truth,Fake
16484,Fact Check: AAP?s Amanatullah Khan didn?t say Islam will win all....Fact Check: Amanatullah Khan's tweet doctored to give it communal twist,Fake
16485,Has ASI replaced the sculptures of Konark Sun Temple with plain....Fact Check: Is ASI replacing Konark Temple’s sculptures with plain stones?,Fake
16486,"Fact Check: Video of fruit cart being demolished is NOT from....Fact Check: No, this fountain is not powered by om",Fake
16487,This viral video of a burqa clad man is NOT from....The Truth Behind A Viral Video Claiming A Man Was Jabbing School...,Fake
16488,Don?t believe this FAKE picture from Anti-CAA protest in Delhi?s Shaheen....BJP Karnataka Tweets Fake Letter Claiming 'Sonia Gandhi Planned...,Fake
16489,"Akshay Kumar didn?t protest in support of ABVP; here?s the truth....No, People From Amethi Did Not Cry While Meeting Rahul Gandhi...",Fake
16490,"No, this video of an explosion is not from the Iranian....No, this is not footage of Cyclone Fani in the Bay of Bengal",Fake
16491,Muslims being mistreated in detention camps in Assam? Here?s the truth.Are Muslims in Birmingham UK creating riots during Ramadan? Fact Check!,Fake
16492,Old video of mock drill shared as protest in Assam over....Video Of Cricket Bat Assault On Temple Priest In Haryana Viral As...,Fake
16493,Fact Check: Arunachal Pradesh Deputy CM?s house was NOT burnt down....Fact Check: How Abhinandan Varthaman's medical leave was twisted on social media,Fake
16494,"Don?t believe this claim of man being punished by God for....No, Judge Who Acquitted Aseemanand In Mecca Masjid Blast Case Did Not...",Fake
16495,Fact Checked: Old pictures resurface as aftermath of recent earthquake in....Shocking Story: How Fake Ahmedabad Airport Flood Pics Made It To...,Fake
16496,"Did PM Modi applaud Sambit Patra when he said ?Mandir wahin....No, PM Modi Did Not Wear An Arab-Style Headgear To Woo Investors In...",Fake
16497,"FACT CHECKED: Screengrab from movie shared as image of 26/11 martyred....Fact Check: Old, unrelated images shared as 'plight' of Kashmir after Article 370 revoked",Fake
16498,"Fact Checked: Old picture of JNU protest with anti-RSS placard re-shared....Fact Check: After plogging pics, PM Modi targeted with old images of Banaras ghats",Fake
16499,Fact Check: Don?t believe this FAKE quote by Lord Macaulay on....Fact Check: There is no jhoot in Yogi's claim about Donald Trump,Fake
16500,Video of digital attendance in school is NOT from Delhi; here?s....Fact Check: Video of packed crowds in a hospital is not from Bengaluru,Fake
16501,Do people in Norway give away surplus apples to the poor?....Did the Haj pilgrims make the cabin of Air India so dirty?,Fake
16502,This picture is not from the funeral of the richest man....Fact Check: Viral photo of bling funeral is not of Kuwait's richest man,Fake
16503,"These coins weren?t released by East India Company, here?s the truth!.Fake East India Company Coins With Hindu Gods Revived After Ayodhya...",Fake
16504,Did President Trump shout ?Jai Shri Ram? at the White house....Meet The Fake Accounts Impersonating Wing Commander Abhinandan...,Fake
16505,Is the young soldier in picture the son of Israel?s Prime....Fact Check: This soldier in the photo is not the son of Israel’s Prime Minister,Fake
16506,"Fact Check: No, this Rohingya girl is not the same girl....Fact Check: No, this is not Hima Das’s family celebrating her win",Fake
16507,Sea turtles spotted on Mumbai beach? Here?s the truth behind this....Fact Check: Is the video of whales swimming at Bombay High true?,Fake
16508,Ravi Shankar Prasad?s statement on jobs is being shared with misleading....Bihar Polls: Old Photo Falsely Shared As Crowd At Yogi Adityanath's...,Fake
16509,Deputy Director of RBI arrested by CISF for stealing cash? Here?s....From No MoU Signed For The Bullet Train To Aliens In Vizag: News You...,Fake
16510,Did the govt announce ?104? as a nationwide helpline number for....JNU Protests: Photo Of MPhil Student Shared As 47-Year-Old Muslim From ...,Fake
16511,"Fact Check: This video of bike accident is not from Bangalore.Fact Check: No, this video of fishermen drowning is not from Mumbai",Fake
16512,This picture of Pak PM Imran Khan surrounded by world leaders....Mock Drill At Ahmednagar Bus Stand Falsely Shared As Terror Attack In...,Fake
16513,"No, the man joining the US Army in this viral video....From UPA Inviting A Taliban Leader In 2013 To A Viral Video From...",Fake
16514,"This is not the picture of the largest blue whale; here?s....Fact Check: No, this is not the meeting point of Atlantic and Pacific oceans",Fake
